id,movie_uri,text,text_length,num_triples,triples
31,http://dbpedia.org/resource/Cada_quién_su_lucha,"Cada quién su lucha is a 1966 Mexican comedy film directed by Gilberto Martínez Solares and starring the double act Viruta y Capulina, performed by Marco Antonio Campos and Gaspar Henaine, co-starring María Duval and Baby Bell.",227,7,"(dbr:Cada_quién_su_lucha, dbo:runtime, 5400.0) | (dbr:Cada_quién_su_lucha, dbo:director, dbr:Gilberto_Martínez_Solares) | (dbr:Cada_quién_su_lucha, dbo:starring, dbr:María_Duval) | (dbr:Cada_quién_su_lucha, dbo:starring, dbr:Gaspar_Henaine) | (dbr:Cada_quién_su_lucha, dbo:starring, dbr:Baby_Bell_(actress)) | (dbr:Cada_quién_su_lucha, dbo:starring, dbr:Marco_Antonio_Campos) | (dbr:Cada_quién_su_lucha, dbo:writer, dbr:Roberto_Gómez_Bolaños)"
32,http://dbpedia.org/resource/Cadavres,"Cadavres is a Canadian comedy thriller film, directed by Érik Canuel and released in 2009. It is a film adaptation of the 1998 novel Cadavres by François Barcelo, a tragicomedy about the deadly feelings that unite a brother and sister who have nothing in common.",262,9,"(dbr:Cadavres, dbo:runtime, 7020.0) | (dbr:Cadavres, dbo:director, dbr:Érik_Canuel) | (dbr:Cadavres, dbo:starring, dbr:Patrick_Huard) | (dbr:Cadavres, dbo:starring, dbr:Christopher_Heyerdahl) | (dbr:Cadavres, dbo:starring, dbr:Gilles_Renaud) | (dbr:Cadavres, dbo:starring, dbr:Julie_Le_Breton) | (dbr:Cadavres, dbo:starring, dbr:Marie_Brassard) | (dbr:Cadavres, dbo:starring, dbr:Sylvie_Boucher) | (dbr:Cadavres, dbo:starring, dbr:Patrice_Robitaille)"
33,http://dbpedia.org/resource/Caddie_(film),"Caddie is an Australian film biopic directed by Donald Crombie and produced by Anthony Buckley. Released on 1 April 1976, it is representative of the Australian film renaissance which occurred during that decade. Set mainly in Sydney during the 1920s and 1930s, including the Great Depression, it portrays the life of a young middle class woman struggling to raise two children after her marriage breaks up. Based on Caddie, the Story of a Barmaid, a partly fictitious autobiography of Catherine Beatrice ""Caddie"" Edmonds, it made Helen Morse a local star and earned Jacki Weaver and Melissa Jaffer each an Australian Film Institute Award.",639,8,"(dbr:Caddie_(film), dbo:releaseDate, 1976-04-01) | (dbr:Caddie_(film), dbo:runtime, 6360.0) | (dbr:Caddie_(film), dbo:director, dbr:Donald_Crombie) | (dbr:Caddie_(film), dbo:producer, dbr:Anthony_Buckley) | (dbr:Caddie_(film), dbo:starring, dbr:Helen_Morse) | (dbr:Caddie_(film), dbo:starring, dbr:Jack_Thompson_(actor)) | (dbr:Caddie_(film), dbo:starring, dbr:Jacki_Weaver) | (dbr:Caddie_(film), dbo:writer, dbr:Joan_Long)"
34,http://dbpedia.org/resource/Caddyshack,"Caddyshack is a 1980 American sports comedy film directed by Harold Ramis, written by Brian Doyle-Murray, Ramis and Douglas Kenney, and starring Chevy Chase, Rodney Dangerfield, Ted Knight, Michael O'Keefe and Bill Murray with supporting roles by Sarah Holcomb, Cindy Morgan, and Doyle-Murray. It tells the story of a caddie, vying for a caddie scholarship, who becomes involved in a feud on the links between one of the country club's founders and a nouveau riche guest. A subplot involves a greenskeeper who uses extreme methods against an elusive gopher.",557,11,"(dbr:Caddyshack, dbo:runtime, 5880.0) | (dbr:Caddyshack, dbo:director, dbr:Harold_Ramis) | (dbr:Caddyshack, dbo:producer, dbr:Douglas_Kenney) | (dbr:Caddyshack, dbo:starring, dbr:Rodney_Dangerfield) | (dbr:Caddyshack, dbo:starring, dbr:Bill_Murray) | (dbr:Caddyshack, dbo:starring, dbr:Ted_Knight) | (dbr:Caddyshack, dbo:starring, dbr:Chevy_Chase) | (dbr:Caddyshack, dbo:starring, dbr:Michael_O'Keefe) | (dbr:Caddyshack, dbo:writer, dbr:Brian_Doyle-Murray) | (dbr:Caddyshack, dbo:writer, dbr:Harold_Ramis) | (dbr:Caddyshack, dbo:writer, dbr:Douglas_Kenney)"
35,http://dbpedia.org/resource/Caddyshack_II,"Caddyshack II is a 1988 American sports comedy film and a sequel to the 1980 film Caddyshack. Directed by Allan Arkush and written by Harold Ramis and PJ Torokvei, it stars Jackie Mason, Robert Stack, Dyan Cannon, Dina Merrill, Jonathan Silverman, Brian McNamara, Marsha Warfield, Paul Bartel, and Randy Quaid with special appearances by Chevy Chase and Dan Aykroyd. It tells the story of a wealthy and widowed real estate developer who goes up against Bushwood County Club's snobbish president in a golfing tournament.",519,18,"(dbr:Caddyshack_II, dbo:runtime, 5880.0) | (dbr:Caddyshack_II, dbo:director, dbr:Allan_Arkush) | (dbr:Caddyshack_II, dbo:producer, dbr:Jon_Peters) | (dbr:Caddyshack_II, dbo:producer, dbr:Peter_Guber) | (dbr:Caddyshack_II, dbo:producer, dbr:Neil_Canton) | (dbr:Caddyshack_II, dbo:starring, dbr:Robert_Stack) | (dbr:Caddyshack_II, dbo:starring, dbr:Jonathan_Silverman) | (dbr:Caddyshack_II, dbo:starring, dbr:Paul_Bartel) | (dbr:Caddyshack_II, dbo:starring, dbr:Dan_Aykroyd) | (dbr:Caddyshack_II, dbo:starring, dbr:Dyan_Cannon) | (dbr:Caddyshack_II, dbo:starring, dbr:Brian_McNamara) | (dbr:Caddyshack_II, dbo:starring, dbr:Jackie_Mason) | (dbr:Caddyshack_II, dbo:starring, dbr:Chevy_Chase) | (dbr:Caddyshack_II, dbo:starring, dbr:Dina_Merrill) | (dbr:Caddyshack_II, dbo:starring, dbr:Marsha_Warfield) | (dbr:Caddyshack_II, dbo:starring, dbr:Randy_Quaid) | (dbr:Caddyshack_II, dbo:writer, dbr:PJ_Torokvei) | (dbr:Caddyshack_II, dbo:writer, dbr:Harold_Ramis)"
36,http://dbpedia.org/resource/Cadence_(film),"Cadence is a 1990 American historical prison film directed by Martin Sheen, in which Charlie Sheen plays an inmate in a United States Army military prison in West Germany during the 1960s. Sheen plays alongside his father Martin Sheen and brother Ramon Estevez. The film is based on a novel by Gordon Weaver.",308,9,"(dbr:Cadence_(film), dbo:runtime, 5820.0) | (dbr:Cadence_(film), dbo:director, dbr:Martin_Sheen) | (dbr:Cadence_(film), dbo:producer, dbr:Frank_Giustra) | (dbr:Cadence_(film), dbo:starring, dbr:Charlie_Sheen) | (dbr:Cadence_(film), dbo:starring, dbr:Laurence_Fishburne) | (dbr:Cadence_(film), dbo:starring, dbr:Martin_Sheen) | (dbr:Cadence_(film), dbo:starring, dbr:Michael_Beach) | (dbr:Cadence_(film), dbo:starring, dbr:Ramon_Estevez) | (dbr:Cadence_(film), dbo:writer, dbr:Dennis_Shryack)"
37,http://dbpedia.org/resource/Cadet_Girl,"Cadet Girl is a 1941 American comedy film directed by Ray McCarey and written by Stanley Rauh and H.W. Hanemann. The film stars Carole Landis, George Montgomery, Shepperd Strudwick, William Tracy, Janis Carter and Robert Lowery. The film was released on November 28, 1941, by 20th Century Fox. The film was screened at Cinecon 46 in 2010.",338,10,"(dbr:Cadet_Girl, dbo:runtime, 4080.0) | (dbr:Cadet_Girl, dbo:director, dbr:Ray_McCarey) | (dbr:Cadet_Girl, dbo:producer, dbr:Sol_M._Wurtzel) | (dbr:Cadet_Girl, dbo:starring, dbr:Carole_Landis) | (dbr:Cadet_Girl, dbo:starring, dbr:Robert_Lowery_(actor)) | (dbr:Cadet_Girl, dbo:starring, dbr:George_Montgomery_(actor)) | (dbr:Cadet_Girl, dbo:starring, dbr:William_Tracy) | (dbr:Cadet_Girl, dbo:starring, dbr:Janis_Carter) | (dbr:Cadet_Girl, dbo:starring, dbr:Shepperd_Strudwick) | (dbr:Cadet_Girl, dbo:writer, dbr:Stanley_Rauh)"
38,http://dbpedia.org/resource/Cadet_Holiday,"Cadet Holiday is an 11-minute 1951 Canadian documentary film, made by the National Film Board of Canada (NFB) as part of the postwar Canada Carries On series. The film, directed by David Bairstow, Robert Humble and Douglas Wilkinson, was produced by Sydney Newman and Michael Spencer. Cadet Holiday was an account of a Canadian Army Cadet during a summer camp. The film's French version title is Cadets en vacances.",415,5,"(dbr:Cadet_Holiday, dbo:runtime, 660.0) | (dbr:Cadet_Holiday, dbo:director, dbr:David_Bairstow_(director)) | (dbr:Cadet_Holiday, dbo:producer, dbr:Michael_Spencer_(producer)) | (dbr:Cadet_Holiday, dbo:producer, dbr:Sydney_Newman) | (dbr:Cadet_Holiday, dbo:writer, dbr:David_Bairstow_(director))"
39,http://dbpedia.org/resource/Cadet_Kelly,"Cadet Kelly is a 2002 American military comedy film released as a Disney Channel Original Movie and starring Hilary Duff and Christy Carlson Romano. The film premiered with 7.8 million viewers. It is Duff's second starring film role, her first being Casper Meets Wendy. The film premiered on Disney Channel on March 8, 2002. This was Disney Channel's second film filmed in Canada.",380,14,"(dbr:Cadet_Kelly, dbo:releaseDate, 2002-03-08) | (dbr:Cadet_Kelly, dbo:runtime, 5760.0) | (dbr:Cadet_Kelly, dbo:director, dbr:Larry_Shaw_(director)) | (dbr:Cadet_Kelly, dbo:genre, dbr:Romance_film) | (dbr:Cadet_Kelly, dbo:genre, dbr:Comedy_film) | (dbr:Cadet_Kelly, dbo:genre, dbr:Teen_film) | (dbr:Cadet_Kelly, dbo:starring, dbr:Sarah_Gadon) | (dbr:Cadet_Kelly, dbo:starring, dbr:Christy_Carlson_Romano) | (dbr:Cadet_Kelly, dbo:starring, dbr:Gary_Cole) | (dbr:Cadet_Kelly, dbo:starring, dbr:Andrea_Lewis) | (dbr:Cadet_Kelly, dbo:starring, dbr:Linda_Kash) | (dbr:Cadet_Kelly, dbo:starring, dbr:Aimee_Garcia) | (dbr:Cadet_Kelly, dbo:starring, dbr:Hilary_Duff) | (dbr:Cadet_Kelly, dbo:starring, dbr:Shawn_Ashmore)"
40,http://dbpedia.org/resource/Cadets_of_St._Martin,"Cadetes de San Martín is a 1937 Argentine film directed by Mario Soffici and written by José A. Saldías during the Golden Age of Argentine cinema.
It stars Enrique Muiño and Elías Alippi.",187,4,"(dbr:Cadets_of_St._Martin, dbo:director, dbr:Mario_Soffici) | (dbr:Cadets_of_St._Martin, dbo:producer, dbr:Angel_Mentasti) | (dbr:Cadets_of_St._Martin, dbo:starring, dbr:Enrique_Muiño) | (dbr:Cadets_of_St._Martin, dbo:writer, dbr:José_A._Saldías)"
41,http://dbpedia.org/resource/Cadets_on_Parade,"Cadets on Parade is a 1942 American drama film directed by Lew Landers and written by Howard J. Green. The film stars Freddie Bartholomew, Jimmy Lydon, Joseph Crehan, Raymond Hatton, Minna Gombell and Robert Warwick. The film was released on January 22, 1942, by Columbia Pictures.",281,11,"(dbr:Cadets_on_Parade, dbo:runtime, 3960.0) | (dbr:Cadets_on_Parade, dbo:director, dbr:Lew_Landers) | (dbr:Cadets_on_Parade, dbo:producer, dbr:Wallace_MacDonald) | (dbr:Cadets_on_Parade, dbo:starring, dbr:Robert_Warwick) | (dbr:Cadets_on_Parade, dbo:starring, dbr:Joseph_Crehan) | (dbr:Cadets_on_Parade, dbo:starring, dbr:Freddie_Bartholomew) | (dbr:Cadets_on_Parade, dbo:starring, dbr:Minna_Gombell) | (dbr:Cadets_on_Parade, dbo:starring, dbr:Jimmy_Lydon) | (dbr:Cadets_on_Parade, dbo:starring, dbr:Raymond_Hatton) | (dbr:Cadets_on_Parade, dbo:writer, dbr:Howard_J._Green) | (dbr:Cadets_on_Parade, dbo:writer, dbr:Frank_Fenton_(writer))"
42,http://dbpedia.org/resource/Cadillac_Desert_(film),"Cadillac Desert: Water and the Transformation of Nature is a 1997 American four-part documentary series about water, money, politics, and the transformation of nature. The film was directed by Jon H. Else and Linda Harrar.",222,5,"(dbr:Cadillac_Desert_(film), dbo:runtime, 16200.0) | (dbr:Cadillac_Desert_(film), dbo:director, dbr:Jon_Else) | (dbr:Cadillac_Desert_(film), dbo:writer, dbr:Marc_Reisner) | (dbr:Cadillac_Desert_(film), dbo:writer, dbr:Sandra_Postel) | (dbr:Cadillac_Desert_(film), dbo:writer, dbr:Jon_Else)"
43,http://dbpedia.org/resource/Cadillac_Girls,"Cadillac Girls is a 1993 Canadian drama film directed by Nicholas Kendall and starring Jennifer Dale, Mia Kirshner, Adam Beach, and Gregory Harrison.",149,6,"(dbr:Cadillac_Girls, dbo:runtime, 5760.0) | (dbr:Cadillac_Girls, dbo:starring, dbr:Adam_Beach) | (dbr:Cadillac_Girls, dbo:starring, dbr:Gregory_Harrison) | (dbr:Cadillac_Girls, dbo:starring, dbr:Jennifer_Dale) | (dbr:Cadillac_Girls, dbo:starring, dbr:Mia_Kirshner) | (dbr:Cadillac_Girls, dbo:writer, dbr:Peter_Behrens_(writer))"
44,http://dbpedia.org/resource/Cadillac_Man,"Cadillac Man is a 1990 American black comedy film directed by Roger Donaldson, starring Robin Williams and Tim Robbins.",119,8,"(dbr:Cadillac_Man, dbo:runtime, 5820.0) | (dbr:Cadillac_Man, dbo:director, dbr:Roger_Donaldson) | (dbr:Cadillac_Man, dbo:producer, dbr:Roger_Donaldson) | (dbr:Cadillac_Man, dbo:producer, dbr:Charles_Roven) | (dbr:Cadillac_Man, dbo:starring, dbr:Robin_Williams) | (dbr:Cadillac_Man, dbo:starring, dbr:Tim_Robbins) | (dbr:Cadillac_Man, dbo:starring, dbr:Fran_Drescher) | (dbr:Cadillac_Man, dbo:starring, dbr:Pamela_Reed)"
45,http://dbpedia.org/resource/Caesar_and_Cleopatra_(film),"Caesar and Cleopatra is a 1945 British film adaptation of George Bernard Shaw's 1901 play of the same title. Directed by Gabriel Pascal, the film stars Vivien Leigh and Claude Rains in the title roles. Some scenes were directed by Brian Desmond Hurst, who took no formal credit. The picture was produced by Independent Producers and Pascal Film Productions and distributed by Eagle-Lion Distributors.",400,10,"(dbr:Caesar_and_Cleopatra_(film), dbo:releaseDate, 1945-12-11) | (dbr:Caesar_and_Cleopatra_(film), dbo:releaseDate, 1946-09-06) | (dbr:Caesar_and_Cleopatra_(film), dbo:releaseDate, 1946-09-16) | (dbr:Caesar_and_Cleopatra_(film), dbo:runtime, 7380.0) | (dbr:Caesar_and_Cleopatra_(film), dbo:runtime, 7680.0) | (dbr:Caesar_and_Cleopatra_(film), dbo:director, dbr:Gabriel_Pascal) | (dbr:Caesar_and_Cleopatra_(film), dbo:producer, dbr:Gabriel_Pascal) | (dbr:Caesar_and_Cleopatra_(film), dbo:starring, dbr:Vivien_Leigh) | (dbr:Caesar_and_Cleopatra_(film), dbo:starring, dbr:Claude_Rains) | (dbr:Caesar_and_Cleopatra_(film), dbo:writer, dbr:George_Bernard_Shaw)"
46,http://dbpedia.org/resource/Caesar_and_Otto's_Deadly_Xmas,"Caesar and Otto's Deadly Xmas is a 2012 American comedy-horror film. It stars Dave Campfield, Paul Chomicki, Felissa Rose, Deron Miller, Lloyd Kaufman, Linnea Quigley, Joe Estevez, Debbie Rochon, Brinke Stevens, Ken Macfarlane, and Avi K. Garg, as well as a cameo appearance by Robert Z'Dar. It is written and directed by Dave Campfield, the creator of the original Caesar and Otto film. The story is by Campfield and co-producer Joe Randazzo.",443,13,"(dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:runtime, 5040.0) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:director, dbr:Dave_Campfield) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:producer, dbr:Dave_Campfield) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:producer, dbr:Joe_Randazzo_(filmmaker)) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:starring, dbr:Dave_Campfield) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:starring, dbr:Deron_Miller) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:starring, dbr:Linnea_Quigley) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:starring, dbr:Lloyd_Kaufman) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:starring, dbr:Brinke_Stevens) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:starring, dbr:Felissa_Rose) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:starring, dbr:Joe_Estevez) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:starring, dbr:Paul_Chomicki) | (dbr:Caesar_and_Otto's_Deadly_Xmas, dbo:writer, dbr:Dave_Campfield)"
47,http://dbpedia.org/resource/Caesar_and_Otto's_Summer_Camp_Massacre,"Caesar and Otto's Summer Camp Massacre is a 2009 American comedy slasher film and spoof of the Sleepaway Camp film series, starring Dave Campfield, Paul Chomicki, Felissa Rose, Deron Miller, Joe Estevez, Ken Macfarlane and Brinke Stevens and was written and directed by Dave Campfield, the creator of the original Caesar and Otto film.",335,9,"(dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:runtime, 4560.0) | (dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:director, dbr:Dave_Campfield) | (dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:producer, dbr:Dave_Campfield) | (dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:starring, dbr:Dave_Campfield) | (dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:starring, dbr:Deron_Miller) | (dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:starring, dbr:Brinke_Stevens) | (dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:starring, dbr:Felissa_Rose) | (dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:starring, dbr:Joe_Estevez) | (dbr:Caesar_and_Otto's_Summer_Camp_Massacre, dbo:writer, dbr:Dave_Campfield)"
48,http://dbpedia.org/resource/Cafe_Funiculi_Funicula,Cafe Funiculi Funicula  is a 2018 Japanese film directed by Ayuko Tsukahara starring Kasumi Arimura. The film is adapted from the novel Before the Coffee Gets Cold by Toshikazu Kawaguchi.,187,9,"(dbr:Cafe_Funiculi_Funicula, dbo:runtime, 7020.0) | (dbr:Cafe_Funiculi_Funicula, dbo:director, dbr:Ayuko_Tsukahara) | (dbr:Cafe_Funiculi_Funicula, dbo:producer, dbr:Hirano_Takashi) | (dbr:Cafe_Funiculi_Funicula, dbo:producer, dbr:Junichi_Shindo) | (dbr:Cafe_Funiculi_Funicula, dbo:producer, dbr:Okada_Arimasa) | (dbr:Cafe_Funiculi_Funicula, dbo:starring, dbr:Haru_(actress)) | (dbr:Cafe_Funiculi_Funicula, dbo:starring, dbr:Kasumi_Arimura) | (dbr:Cafe_Funiculi_Funicula, dbo:starring, dbr:Kento_Hayashi) | (dbr:Cafe_Funiculi_Funicula, dbo:starring, dbr:Kentarō_Itō_(actor))"
49,http://dbpedia.org/resource/Cafe_Hostess,"Cafe Hostess is a 1940 American crime film directed by Sidney Salkow and starring Preston Foster and Ann Dvorak. The screenplay was written by Harold Shumate, based on a story by Tay Garnett and Howard Higgin. Prior to filming the studio had been warned by the MPAA that the film did not comply with its code, but it is unclear whether changes were made to the script.",368,8,"(dbr:Cafe_Hostess, dbo:runtime, 3780.0) | (dbr:Cafe_Hostess, dbo:director, dbr:Sidney_Salkow) | (dbr:Cafe_Hostess, dbo:producer, dbr:Jack_Fier) | (dbr:Cafe_Hostess, dbo:starring, dbr:Preston_Foster) | (dbr:Cafe_Hostess, dbo:starring, dbr:Ann_Dvorak) | (dbr:Cafe_Hostess, dbo:writer, dbr:Howard_Higgin) | (dbr:Cafe_Hostess, dbo:writer, dbr:Harold_Shumate) | (dbr:Cafe_Hostess, dbo:writer, dbr:Tay_Garnett)"
50,http://dbpedia.org/resource/Cafe_Isobe,Cafe Isobe  is a 2008 Japanese film directed by Keisuke Yoshida. It was in the Narrative Feature Competition at the 2008 Hawaii International Film Festival.,156,5,"(dbr:Cafe_Isobe, dbo:director, dbr:Keisuke_Yoshida_(director)) | (dbr:Cafe_Isobe, dbo:starring, dbr:Riisa_Naka) | (dbr:Cafe_Isobe, dbo:starring, dbr:Hiroyuki_Miyasako) | (dbr:Cafe_Isobe, dbo:starring, dbr:Mari_Hamada_(actress)) | (dbr:Cafe_Isobe, dbo:starring, dbr:Kumiko_Asō)"
51,http://dbpedia.org/resource/Cafe_Mascot,"Cafe Mascot is a 1936 British comedy film directed by Lawrence Huntington and starring Geraldine Fitzgerald. It was produced by Gabriel Pascal, and made at Wembley Studios.",172,7,"(dbr:Cafe_Mascot, dbo:runtime, 4620.0) | (dbr:Cafe_Mascot, dbo:director, dbr:Lawrence_Huntington) | (dbr:Cafe_Mascot, dbo:producer, dbr:Gabriel_Pascal) | (dbr:Cafe_Mascot, dbo:starring, dbr:Derrick_De_Marney) | (dbr:Cafe_Mascot, dbo:starring, dbr:Geraldine_Fitzgerald) | (dbr:Cafe_Mascot, dbo:writer, dbr:Cecil_Arthur_Lewis) | (dbr:Cafe_Mascot, dbo:writer, dbr:Gerald_Elliott)"
52,http://dbpedia.org/resource/Cafe_Metropole,"Cafe Metropole is a 1937 American romantic comedy film directed by Edward H. Griffith and starring Loretta Young, Tyrone Power and Adolphe Menjou. It was produced and distributed by 20th Century Fox. The screenplay was based on an original story by Gregory Ratoff who also appears in the film. It is part of the tradition of screwball comedies which was at its height during the decade. It was commercially successful on its release.",433,8,"(dbr:Cafe_Metropole, dbo:runtime, 4980.0) | (dbr:Cafe_Metropole, dbo:director, dbr:Edward_H._Griffith) | (dbr:Cafe_Metropole, dbo:producer, dbr:Darryl_F._Zanuck) | (dbr:Cafe_Metropole, dbo:producer, dbr:Nunnally_Johnson) | (dbr:Cafe_Metropole, dbo:starring, dbr:Loretta_Young) | (dbr:Cafe_Metropole, dbo:starring, dbr:Tyrone_Power) | (dbr:Cafe_Metropole, dbo:starring, dbr:Adolphe_Menjou) | (dbr:Cafe_Metropole, dbo:writer, dbr:Jacques_Deval)"
53,http://dbpedia.org/resource/Cafe_Moscow,"Cafe Moscow is a 1936 Hungarian adventure film directed by Steve Sekely and starring Anna Tõkés, Gyula Csortos and Ferenc Kiss. Art direction was by József Pán. It is also known by the alternative title Only One Night. The film is set during the First World War on the Eastern Front between Russia and the Austro-Hungarian Empire. The film was intended to convey an anti-war message.",383,5,"(dbr:Cafe_Moscow, dbo:releaseDate, 1936-02-13) | (dbr:Cafe_Moscow, dbo:runtime, 5040.0) | (dbr:Cafe_Moscow, dbo:director, dbr:Steve_Sekely) | (dbr:Cafe_Moscow, dbo:writer, dbr:Steve_Sekely) | (dbr:Cafe_Moscow, dbo:writer, dbr:István_Tamás)"
